id_estudiante,fecha_consulta,derivado,tipo_consulta,urgencia,tiempo_consulta,tiempo_espera,id_asesor,calidad_del_servicio,consulta_resuelta,puntaje_esfuerzo_cliente,indice_promotor_neto,satisfaccion_estudiante
E23836,2024-10-18,True,Consulta de matrícula,Baja,1409,756,A064,3,True,5,43,2
E23837,2023-10-08,False,Información general,Alta,991,227,A141,1,True,3,43,2
E23838,2024-03-11,True,Consulta de trámites,Media,564,5,A070,2,True,1,72,4
E23839,2023-12-04,False,Consulta de trámites,Baja,1109,973,A329,3,True,1,71,4
E23840,2023-03-17,False,Consulta de trámites,Baja,815,592,A213,2,True,3,76,4
E23841,2023-09-26,True,Información general,Baja,1044,873,A151,3,True,3,93,4
E23842,2023-05-20,False,Consulta de trámites,Baja,1892,1653,A136,2,True,4,57,2
E23843,2023-09-02,True,Solicitud de documentos,Baja,1494,395,A204,1,True,3,51,3
E23844,2023-05-23,True,Queja,Baja,659,5,A141,3,True,3,57,3
E23845,2024-03-01,True,Queja,Media,772,506,A495,3,True,1,95,4
E23846,2024-04-14,False,Queja,Media,1528,1211,A222,2,True,4,25,2
E23847,2023-04-30,False,Queja,Media,1920,1861,A216,2,True,4,53,2
E23848,2024-05-30,False,Solicitud de documentos,Baja,1340,289,A025,2,True,5,33,2
E23849,2024-06-09,False,Información general,Media,1636,773,A064,1,True,5,33,1
E23850,2023-10-13,True,Queja,Alta,885,599,A257,2,False,5,50,2
E23851,2023-08-01,False,Información general,Baja,1129,202,A405,2,True,5,26,2
E23852,2024-05-20,True,Queja,Baja,1142,422,A220,1,False,4,69,3
E23853,2023-02-24,True,Queja,Alta,838,555,A219,2,True,1,69,4
E23854,2023-01-30,False,Consulta de trámites,Alta,1416,726,A391,1,True,5,53,2
E23855,2024-11-14,False,Solicitud de documentos,Alta,1367,925,A446,1,True,5,50,2
E23856,2024-03-20,True,Consulta de matrícula,Media,1288,870,A422,2,True,4,52,3
E23857,2024-04-18,False,Consulta de trámites,Media,994,128,A294,1,True,2,86,4
E23858,2023-04-13,True,Queja,Media,1132,726,A144,2,True,1,60,4
E23859,2023-05-28,False,Queja,Media,1129,51,A015,1,True,1,62,4
E23860,2023-10-17,False,Queja,Alta,1029,746,A257,3,False,1,98,4
E23861,2024-03-04,True,Queja,Media,1033,786,A092,2,True,2,95,4
E23862,2024-02-08,True,Queja,Media,1299,846,A185,3,True,5,24,2
E23863,2023-09-27,True,Solicitud de documentos,Baja,1627,452,A382,3,True,5,35,1
E23864,2024-11-18,False,Solicitud de documentos,Baja,515,5,A198,3,True,1,81,5
E23865,2024-09-04,False,Información general,Baja,1233,139,A398,3,True,2,83,4
E23866,2023-05-23,False,Solicitud de documentos,Media,1793,1574,A439,2,True,2,69,3
E23867,2024-07-29,True,Queja,Baja,1986,1892,A313,1,True,4,3,1
E23868,2023-07-14,True,Queja,Baja,1455,1354,A298,2,False,4,26,2
E23869,2023-07-22,False,Información general,Alta,1391,295,A416,2,True,5,6,1
E23870,2023-02-22,True,Información general,Media,1375,1010,A495,1,True,5,28,2
E23871,2024-08-03,False,Queja,Baja,1122,421,A276,3,True,5,59,3
E23872,2024-08-21,True,Consulta de matrícula,Media,2353,2142,A090,1,True,1,74,3
E23873,2024-01-10,False,Consulta de matrícula,Media,391,152,A195,3,True,1,100,5
E23874,2023-08-01,False,Información general,Media,1101,409,A227,2,True,4,68,3
E23875,2024-09-14,False,Consulta de trámites,Media,1754,854,A003,1,True,5,15,1
E23876,2023-02-17,True,Consulta de trámites,Alta,1215,24,A188,1,True,5,58,2
E23877,2024-01-14,True,Consulta de trámites,Alta,1314,906,A052,3,True,4,60,4
E23878,2023-04-25,False,Consulta de matrícula,Alta,1491,601,A286,1,True,1,56,3
E23879,2024-12-19,False,Solicitud de documentos,Media,968,5,A314,2,True,1,72,4
E23880,2024-09-20,False,Consulta de matrícula,Media,1520,569,A092,1,True,4,38,2
E23881,2024-09-11,False,Queja,Media,1455,1375,A058,1,True,2,77,3
E23882,2024-07-28,False,Consulta de trámites,Alta,1473,852,A447,2,True,3,62,3
E23883,2023-04-07,False,Consulta de trámites,Baja,1021,693,A410,3,True,3,64,4
E23884,2023-06-23,True,Consulta de trámites,Baja,1876,1193,A092,1,True,4,50,2
E23885,2024-09-01,True,Solicitud de documentos,Media,1534,1468,A289,3,False,2,48,3
E23886,2023-09-13,True,Información general,Media,1423,404,A498,1,True,4,30,2
E23887,2023-12-20,True,Información general,Baja,1561,970,A085,2,True,5,34,2
E23888,2024-11-15,False,Consulta de matrícula,Baja,411,5,A168,3,True,2,106,5
E23889,2023-10-04,False,Información general,Media,817,290,A029,1,True,5,12,1
E23890,2023-03-22,False,Queja,Baja,1337,1118,A432,3,True,4,68,3
E23891,2024-02-07,True,Solicitud de documentos,Alta,1599,1206,A032,1,True,1,77,3
E23892,2023-06-26,True,Solicitud de documentos,Media,949,706,A333,2,True,5,56,3
E23893,2024-12-19,False,Consulta de trámites,Baja,1433,889,A499,2,True,1,77,4
E23894,2023-01-15,True,Solicitud de documentos,Alta,928,878,A060,1,True,1,88,4
E23895,2024-01-08,True,Queja,Media,1043,210,A345,1,True,4,56,2
E23896,2024-07-25,False,Queja,Media,1393,1330,A143,3,False,4,30,2
E23897,2024-08-25,False,Consulta de trámites,Baja,975,849,A129,1,False,3,43,2
E23898,2023-01-24,False,Información general,Baja,1552,645,A187,3,True,5,71,3
E23899,2023-10-11,True,Consulta de trámites,Baja,1109,755,A361,1,True,1,71,4
E23900,2024-07-18,False,Solicitud de documentos,Baja,1071,204,A414,2,False,5,32,2
E23901,2023-11-30,False,Consulta de matrícula,Alta,1334,1244,A347,3,True,5,39,2
E23902,2024-02-11,False,Consulta de matrícula,Media,1549,1056,A288,3,True,4,59,3
E23903,2024-07-24,True,Consulta de trámites,Baja,1637,1493,A481,2,True,5,37,1
E23904,2024-05-24,True,Información general,Baja,1183,5,A088,3,True,3,68,3
E23905,2024-09-10,False,Información general,Baja,715,451,A421,2,True,2,62,4
E23906,2023-11-28,False,Información general,Baja,1455,1316,A301,2,False,1,91,4
E23907,2024-10-13,True,Información general,Media,968,862,A104,2,True,2,42,3
E23908,2024-05-14,True,Solicitud de documentos,Baja,870,354,A493,1,True,2,64,4
E23909,2024-09-17,False,Solicitud de documentos,Alta,388,5,A001,2,True,1,64,4
E23910,2023-02-18,True,Solicitud de documentos,Media,866,331,A431,3,True,2,62,4
E23911,2024-10-11,False,Consulta de trámites,Media,1441,1386,A456,1,False,5,36,1
E23912,2023-07-25,False,Información general,Baja,959,425,A369,2,True,4,42,3
E23913,2024-12-10,True,Consulta de trámites,Media,1203,685,A151,2,True,3,59,3
E23914,2024-02-16,False,Consulta de matrícula,Baja,1368,486,A227,2,True,3,32,2
E23915,2024-12-26,False,Información general,Media,1264,197,A328,3,True,5,56,3
E23916,2023-04-05,True,Información general,Baja,1673,1009,A412,1,False,4,58,2
E23917,2023-09-22,False,Queja,Alta,1419,1003,A296,1,True,4,39,2
E23918,2023-01-30,True,Queja,Media,970,5,A232,1,True,2,82,4
E23919,2023-12-02,False,Consulta de matrícula,Media,1040,953,A221,3,True,3,73,3
E23920,2024-12-27,False,Solicitud de documentos,Media,966,867,A421,2,True,3,62,3
E23921,2024-12-31,True,Consulta de trámites,Media,1919,1605,A485,1,True,3,57,2
E23922,2023-06-17,True,Consulta de matrícula,Media,807,5,A040,2,False,1,98,5
E23923,2024-06-27,True,Consulta de matrícula,Baja,1435,315,A065,3,False,3,23,2
E23924,2023-06-01,True,Información general,Media,1424,1329,A067,1,True,1,95,4
E23925,2024-10-13,True,Consulta de matrícula,Baja,1021,211,A081,3,False,5,23,2
E23926,2024-05-02,True,Consulta de trámites,Baja,1485,806,A061,1,True,1,55,3
E23927,2023-04-26,False,Información general,Alta,942,215,A201,1,True,1,64,4
E23928,2023-04-20,True,Información general,Media,1244,899,A477,2,True,4,25,2
E23929,2024-10-30,False,Información general,Media,1191,334,A159,3,False,2,62,3
E23930,2024-06-06,True,Consulta de matrícula,Media,1583,492,A197,1,True,4,58,2
E23931,2024-09-16,False,Solicitud de documentos,Alta,1460,1386,A223,1,False,3,48,2
E23932,2023-01-09,False,Queja,Media,1062,497,A495,3,False,4,72,3
E23933,2023-11-17,True,Consulta de trámites,Baja,1633,510,A454,2,True,2,77,3
E23934,2024-01-05,False,Solicitud de documentos,Baja,965,556,A136,3,True,1,89,4
E23935,2024-09-01,False,Información general,Media,399,5,A336,1,True,1,79,4
E23936,2024-07-19,False,Consulta de trámites,Media,1213,124,A016,3,True,5,32,2
E23937,2023-10-09,True,Consulta de trámites,Baja,1283,170,A475,2,True,5,32,2
E23938,2024-11-01,True,Queja,Media,1106,5,A389,2,True,2,61,3
E23939,2023-10-07,False,Consulta de matrícula,Media,1256,563,A334,2,True,2,40,3
E23940,2024-03-12,True,Consulta de trámites,Media,1317,154,A008,2,True,4,25,2
E23941,2024-02-17,True,Queja,Media,862,527,A150,2,True,2,61,4
E23942,2024-10-21,False,Solicitud de documentos,Media,630,32,A305,2,True,4,58,3
E23943,2023-10-26,False,Información general,Media,1503,784,A130,2,True,5,8,1
E23944,2024-06-06,True,Solicitud de documentos,Baja,1727,775,A063,1,True,4,32,2
E23945,2023-03-20,True,Solicitud de documentos,Media,957,183,A267,3,True,4,66,4
E23946,2023-09-27,True,Consulta de trámites,Baja,1177,960,A107,2,True,5,59,2
E23947,2024-12-22,False,Información general,Alta,1118,716,A476,3,True,3,42,3
E23948,2023-03-12,True,Información general,Media,1012,855,A412,3,True,2,98,4
E23949,2024-02-23,True,Consulta de trámites,Media,664,5,A228,1,True,1,92,4
E23950,2023-06-08,True,Solicitud de documentos,Media,1477,416,A140,3,True,5,24,2
E23951,2023-10-16,False,Queja,Baja,1299,747,A349,3,False,4,66,3
E23952,2023-07-13,False,Solicitud de documentos,Alta,614,557,A350,2,True,1,90,5
E23953,2024-04-15,False,Consulta de trámites,Media,529,5,A154,2,False,2,61,3
E23954,2024-01-31,True,Información general,Media,652,5,A232,3,True,1,66,4
E23955,2023-05-23,True,Consulta de matrícula,Media,928,5,A404,2,True,1,91,5
E23956,2023-12-29,False,Información general,Baja,1443,514,A104,1,True,2,53,2
E23957,2024-03-14,True,Información general,Alta,932,5,A460,3,True,4,44,3
E23958,2023-01-19,True,Información general,Media,1683,797,A139,3,True,4,40,2
E23959,2023-06-18,True,Queja,Media,1765,1340,A264,1,True,3,54,2
E23960,2023-01-14,False,Solicitud de documentos,Media,1062,479,A493,1,True,4,42,2
E23961,2023-08-16,True,Queja,Baja,1188,526,A475,1,True,3,59,3
E23962,2024-09-04,True,Consulta de matrícula,Alta,1435,913,A445,1,True,5,28,2
E23963,2024-10-12,False,Consulta de trámites,Media,1556,1356,A124,3,False,2,41,3
E23964,2024-06-07,True,Consulta de matrícula,Media,940,585,A099,2,True,3,87,4
E23965,2024-08-17,False,Consulta de trámites,Media,690,5,A212,2,True,2,60,4
E23966,2023-04-01,True,Solicitud de documentos,Alta,958,426,A279,2,False,1,76,4
E23967,2024-06-30,False,Queja,Baja,606,5,A399,2,True,2,97,4
E23968,2023-05-31,False,Consulta de matrícula,Media,1586,1158,A198,1,True,2,75,3
E23969,2023-06-24,True,Consulta de matrícula,Media,1713,1363,A264,2,False,2,70,3
E23970,2023-01-14,True,Queja,Media,1185,108,A384,2,True,1,67,3
E23971,2023-05-02,False,Consulta de trámites,Baja,1282,567,A345,3,True,4,50,3
E23972,2023-07-29,True,Queja,Media,1130,139,A135,3,False,3,84,4
E23973,2024-11-25,False,Solicitud de documentos,Media,1654,1360,A090,2,True,5,45,2
E23974,2024-11-18,True,Queja,Media,1050,907,A104,1,True,2,43,3
E23975,2023-04-08,True,Consulta de matrícula,Media,1544,405,A394,2,True,2,71,4
E23976,2023-01-19,True,Queja,Baja,1306,995,A442,1,True,3,70,3
E23977,2024-05-28,True,Queja,Media,1303,885,A444,3,True,3,67,4
E23978,2023-11-05,False,Solicitud de documentos,Alta,1096,881,A428,1,True,1,77,4
E23979,2024-02-29,False,Información general,Media,1418,309,A355,2,False,3,27,2
E23980,2024-09-12,True,Queja,Alta,1056,5,A187,3,True,1,112,5
E23981,2024-02-10,True,Información general,Baja,942,531,A294,2,True,4,70,3
E23982,2024-07-07,True,Solicitud de documentos,Media,875,548,A487,2,False,1,50,3
E23983,2024-10-21,True,Información general,Media,1072,408,A229,1,True,2,75,3
E23984,2023-03-28,True,Queja,Baja,1656,470,A093,2,True,5,45,2
E23985,2024-01-28,False,Queja,Media,1283,566,A435,2,True,2,67,4
E23986,2024-11-01,False,Información general,Media,918,5,A098,3,True,1,90,4
E23987,2023-01-16,True,Consulta de matrícula,Alta,1608,788,A168,1,True,2,44,3
E23988,2024-06-09,False,Información general,Alta,1703,1121,A487,1,True,4,22,1
E23989,2024-08-11,False,Consulta de trámites,Baja,1189,457,A021,3,True,4,31,2
E23990,2023-08-19,True,Queja,Media,1219,562,A487,3,True,5,55,3
E23991,2023-06-10,False,Queja,Media,1910,808,A483,1,True,5,15,1
E23992,2023-02-09,False,Queja,Baja,1113,5,A342,3,True,4,41,3
E23993,2023-08-14,False,Solicitud de documentos,Baja,1409,993,A319,1,True,4,44,2
E23994,2023-06-02,False,Consulta de matrícula,Alta,735,686,A150,3,True,2,93,4
E23995,2024-05-27,True,Solicitud de documentos,Alta,1395,948,A425,1,False,4,25,1
E23996,2024-12-01,False,Solicitud de documentos,Media,1181,401,A134,1,True,1,73,3
E23997,2024-04-28,False,Consulta de trámites,Media,611,5,A453,3,True,2,80,4
E23998,2024-11-04,False,Solicitud de documentos,Media,1063,234,A445,2,False,3,54,3
E23999,2024-07-05,True,Consulta de trámites,Baja,1651,970,A453,2,False,5,20,1
E24000,2023-07-14,False,Consulta de trámites,Media,1351,994,A390,3,True,5,29,2
E24001,2023-03-16,False,Información general,Alta,762,5,A443,1,True,5,0,1
E24002,2023-06-12,False,Solicitud de documentos,Media,680,155,A394,3,False,2,77,4
E24003,2023-08-02,True,Información general,Media,1102,974,A023,2,True,4,74,3
E24004,2024-07-31,True,Consulta de trámites,Media,1400,502,A125,1,True,1,69,4
E24005,2024-09-14,True,Información general,Media,1562,1164,A248,1,True,3,60,3
E24006,2023-06-17,True,Solicitud de documentos,Baja,1143,5,A452,1,True,5,28,2
E24007,2023-10-08,True,Queja,Alta,1492,738,A276,2,False,2,54,3
E24008,2023-09-05,False,Queja,Media,1079,772,A378,2,True,1,69,4
E24009,2023-01-07,True,Consulta de matrícula,Baja,1578,1181,A277,1,True,4,15,1
E24010,2023-07-28,False,Queja,Media,837,5,A222,1,True,3,40,3
E24011,2024-07-10,True,Consulta de trámites,Baja,1559,696,A437,2,True,5,58,2
E24012,2023-08-27,True,Queja,Media,1634,1248,A131,2,True,4,47,2
E24013,2024-09-03,True,Solicitud de documentos,Media,899,5,A069,1,True,2,76,3
E24014,2023-06-16,False,Consulta de matrícula,Media,916,440,A461,3,True,5,66,3
E24015,2023-01-24,False,Solicitud de documentos,Baja,915,75,A406,3,True,2,81,4
E24016,2023-01-05,False,Consulta de trámites,Media,1184,766,A094,3,True,4,59,3
E24017,2024-09-28,True,Consulta de matrícula,Alta,875,5,A327,2,True,3,94,4
E24018,2023-08-02,True,Consulta de matrícula,Baja,888,520,A260,3,False,5,48,3
E24019,2024-11-30,True,Solicitud de documentos,Alta,1441,417,A136,3,True,5,56,3
E24020,2023-08-20,True,Consulta de matrícula,Media,1217,763,A114,2,True,1,119,5
E24021,2024-02-19,True,Consulta de trámites,Baja,1280,642,A279,3,False,5,21,2
E24022,2024-02-13,True,Queja,Media,1077,5,A395,1,True,1,98,5
E24023,2024-05-08,False,Consulta de trámites,Media,1189,243,A281,2,True,4,60,3
E24024,2024-07-07,False,Información general,Media,696,5,A109,1,True,4,72,3
E24025,2024-06-20,True,Consulta de matrícula,Alta,409,360,A119,3,True,3,72,4
E24026,2023-12-18,False,Información general,Media,1356,937,A036,1,True,4,48,2
E24027,2024-04-20,False,Solicitud de documentos,Alta,2028,1104,A037,2,True,3,48,2
E24028,2024-12-04,False,Consulta de trámites,Baja,1148,167,A410,3,True,2,99,4
E24029,2023-02-08,True,Queja,Alta,653,513,A296,2,True,1,72,4
E24030,2023-05-22,True,Consulta de trámites,Media,1307,129,A053,3,True,2,67,4
E24031,2024-10-19,True,Solicitud de documentos,Alta,1123,1091,A321,2,False,3,59,2
E24032,2023-05-18,True,Solicitud de documentos,Media,2102,1936,A282,2,True,5,23,1
E24033,2023-09-17,False,Solicitud de documentos,Media,1500,1147,A369,1,True,1,41,3
E24034,2024-03-14,True,Solicitud de documentos,Alta,1336,611,A064,2,False,2,30,2
E24035,2023-03-07,True,Solicitud de documentos,Baja,1416,1254,A472,2,True,2,47,3
E24036,2024-03-30,True,Consulta de matrícula,Alta,1228,959,A080,1,True,2,63,3
E24037,2024-05-14,False,Queja,Media,1316,971,A428,3,True,4,49,3
E24038,2023-01-05,False,Solicitud de documentos,Media,1906,730,A093,3,False,5,59,2
E24039,2023-07-27,False,Consulta de matrícula,Media,698,257,A192,2,True,2,78,4
E24040,2024-07-20,False,Queja,Media,1769,1543,A414,1,True,2,55,2
E24041,2024-10-19,False,Queja,Alta,100,5,A065,3,True,2,82,5
E24042,2024-03-04,True,Información general,Media,1099,834,A171,1,True,5,33,1
E24043,2024-02-04,False,Consulta de matrícula,Alta,1243,909,A359,2,True,2,34,2
E24044,2023-04-01,False,Consulta de matrícula,Baja,1482,1262,A360,1,True,1,40,3
E24045,2023-06-01,True,Información general,Alta,768,309,A425,2,False,4,32,2
E24046,2024-03-08,True,Queja,Baja,1671,771,A493,3,False,4,65,3
E24047,2023-03-02,True,Consulta de trámites,Media,1168,508,A167,3,True,2,72,3
E24048,2024-09-28,False,Información general,Media,1620,733,A408,3,False,5,42,2
E24049,2023-12-22,True,Consulta de matrícula,Media,1144,562,A258,3,False,5,31,1
E24050,2024-08-06,False,Consulta de matrícula,Media,1193,1025,A125,1,True,3,48,2
E24051,2024-03-18,True,Queja,Baja,1299,536,A077,1,False,3,20,2
E24052,2024-12-02,False,Consulta de matrícula,Alta,736,5,A196,1,False,1,62,3
E24053,2024-04-10,False,Queja,Baja,1161,663,A006,2,True,1,82,4
E24054,2024-08-26,False,Consulta de matrícula,Media,990,243,A311,3,True,5,58,3
E24055,2023-08-19,False,Queja,Alta,1012,5,A247,3,True,1,113,5
E24056,2024-01-16,True,Queja,Baja,887,36,A234,3,True,3,90,4
E24057,2023-08-11,True,Consulta de trámites,Alta,1412,626,A099,1,True,5,20,2
E24058,2023-09-28,False,Información general,Baja,840,347,A339,1,True,3,38,2
E24059,2024-02-04,True,Información general,Media,1119,5,A339,3,True,2,66,4
E24060,2023-12-27,False,Solicitud de documentos,Media,1806,1327,A304,2,False,2,67,4
E24061,2023-02-28,True,Información general,Alta,746,323,A008,1,True,1,72,3
E24062,2023-12-31,True,Consulta de matrícula,Media,1037,711,A155,3,True,3,93,4
E24063,2024-01-14,False,Información general,Baja,1172,919,A220,3,True,5,54,3
E24064,2023-04-01,False,Queja,Media,1585,1439,A235,3,True,5,72,3
E24065,2024-07-09,True,Queja,Media,552,5,A092,2,True,1,78,4
E24066,2023-11-15,False,Solicitud de documentos,Media,954,5,A202,3,True,3,73,4
E24067,2023-02-24,True,Consulta de matrícula,Baja,1254,169,A362,1,True,1,79,4
E24068,2023-08-10,True,Consulta de matrícula,Alta,1110,553,A073,2,True,5,71,3
E24069,2023-09-14,True,Queja,Media,639,159,A379,2,True,2,95,5
E24070,2023-02-05,False,Solicitud de documentos,Baja,1200,260,A122,3,True,3,98,4
E24071,2023-06-08,False,Consulta de matrícula,Media,1521,664,A426,1,True,1,85,4
E24072,2023-02-10,True,Información general,Baja,1184,1103,A499,1,True,2,65,3
E24073,2024-02-29,False,Consulta de trámites,Baja,1732,975,A457,3,True,4,27,2
E24074,2024-01-23,False,Consulta de trámites,Media,685,377,A388,3,True,3,69,4
E24075,2024-04-24,True,Queja,Media,1620,1133,A268,1,False,5,31,1
E24076,2024-11-27,False,Información general,Media,1325,805,A438,2,False,5,1,1
E24077,2023-01-02,False,Consulta de matrícula,Alta,1211,765,A203,2,True,4,47,2
E24078,2024-01-16,True,Queja,Media,954,5,A488,3,True,3,69,4
E24079,2023-12-04,False,Solicitud de documentos,Media,847,576,A043,3,True,1,86,4
E24080,2024-01-24,True,Solicitud de documentos,Media,1439,931,A490,1,True,3,58,3
E24081,2023-05-07,False,Solicitud de documentos,Baja,1496,727,A219,1,True,3,26,2
E24082,2023-08-29,False,Solicitud de documentos,Alta,1009,735,A128,1,True,4,46,2
E24083,2023-01-25,True,Consulta de trámites,Baja,1530,578,A306,1,True,5,12,1
E24084,2023-01-24,True,Información general,Baja,898,21,A057,3,False,2,73,3
E24085,2024-10-31,False,Consulta de trámites,Media,1144,163,A186,3,True,5,77,3
E24086,2024-10-25,True,Consulta de matrícula,Media,1404,785,A299,1,False,3,29,2
E24087,2024-10-31,True,Solicitud de documentos,Alta,1121,906,A041,3,True,5,55,3
E24088,2023-05-24,False,Queja,Media,1063,25,A099,3,True,4,54,3
E24089,2024-09-25,True,Información general,Media,1305,366,A109,1,True,2,51,3
E24090,2024-08-29,False,Información general,Baja,534,5,A111,2,False,2,60,4
E24091,2023-04-13,False,Queja,Media,1348,437,A064,2,True,1,47,3
E24092,2024-04-17,True,Solicitud de documentos,Media,1234,784,A088,1,True,5,5,1
E24093,2023-05-23,False,Consulta de matrícula,Media,1453,1153,A358,2,False,5,57,2
E24094,2024-02-18,True,Solicitud de documentos,Baja,1463,294,A340,3,True,4,37,2
E24095,2023-02-11,False,Información general,Media,1230,217,A032,2,True,5,51,2
E24096,2023-01-07,True,Consulta de matrícula,Media,1497,1272,A454,1,True,4,28,2
E24097,2024-04-22,True,Queja,Media,974,5,A229,1,True,1,52,3
E24098,2023-06-17,False,Información general,Media,850,5,A475,2,True,3,70,3
E24099,2023-01-10,True,Consulta de matrícula,Alta,1017,797,A466,2,True,5,55,2
E24100,2023-03-26,True,Solicitud de documentos,Media,1509,677,A349,3,False,3,53,3
E24101,2024-11-24,True,Queja,Baja,1093,516,A458,2,False,1,89,4
E24102,2024-01-14,False,Solicitud de documentos,Baja,1789,707,A220,2,True,5,4,1
E24103,2023-02-02,False,Queja,Baja,1758,919,A098,2,True,5,41,2
E24104,2024-04-04,True,Información general,Alta,593,5,A338,3,True,3,84,4
E24105,2023-05-29,True,Información general,Media,766,32,A302,2,False,1,78,4
E24106,2024-12-15,False,Queja,Media,948,473,A321,3,True,1,85,5
E24107,2023-10-18,False,Consulta de matrícula,Media,1347,1147,A006,3,True,3,69,3
E24108,2023-07-14,False,Consulta de trámites,Baja,1808,1412,A488,1,True,3,10,1
E24109,2023-12-07,True,Información general,Alta,1270,591,A167,1,True,5,22,1
E24110,2023-11-09,False,Información general,Media,1019,353,A255,3,False,1,66,4
E24111,2024-02-22,True,Solicitud de documentos,Alta,654,5,A273,3,True,2,113,5
E24112,2024-12-16,False,Queja,Media,1117,5,A163,3,True,1,98,5
E24113,2023-08-10,True,Información general,Media,1784,1489,A061,1,True,5,41,2
E24114,2024-01-29,False,Solicitud de documentos,Alta,1144,917,A032,3,False,3,83,4
E24115,2023-07-13,True,Consulta de trámites,Media,1496,1340,A359,1,True,5,25,2
E24116,2024-11-09,False,Solicitud de documentos,Media,904,182,A441,1,False,2,75,3
E24117,2024-11-19,False,Queja,Media,726,191,A114,3,True,1,81,4
E24118,2023-08-20,True,Información general,Media,1285,425,A418,3,True,2,94,4
E24119,2023-07-25,False,Queja,Media,1132,264,A126,3,True,1,70,4
E24120,2024-03-24,False,Consulta de matrícula,Media,1419,630,A374,1,True,5,31,1
E24121,2024-07-10,False,Solicitud de documentos,Media,1183,685,A023,2,True,2,75,4
E24122,2024-09-01,False,Consulta de trámites,Baja,728,5,A271,3,True,5,78,3
E24123,2023-03-07,True,Consulta de trámites,Media,1281,575,A158,2,True,5,54,2
E24124,2024-10-20,True,Queja,Baja,1686,529,A257,2,False,5,23,1
E24125,2023-10-14,False,Queja,Baja,1673,780,A098,2,False,2,77,3
E24126,2024-05-03,True,Queja,Alta,1053,278,A261,2,True,1,69,4
E24127,2024-04-11,True,Consulta de trámites,Media,1694,822,A307,2,True,5,30,2
E24128,2023-08-01,True,Solicitud de documentos,Baja,1454,471,A326,1,True,5,1,1
E24129,2023-12-27,True,Queja,Media,1180,1041,A473,1,True,3,42,2
E24130,2024-08-16,True,Solicitud de documentos,Alta,1146,436,A110,1,True,3,20,2
E24131,2023-02-16,False,Queja,Media,1604,869,A097,2,True,2,79,3
E24132,2024-08-31,True,Queja,Media,1451,1243,A293,1,True,4,40,2
E24133,2023-06-08,False,Consulta de trámites,Baja,1029,927,A233,3,True,5,40,3
E24134,2023-11-29,True,Consulta de trámites,Media,943,71,A012,2,True,2,70,3
E24135,2024-06-01,False,Solicitud de documentos,Media,1159,379,A123,3,True,1,91,4
E24136,2024-09-24,False,Queja,Media,703,276,A098,2,False,2,73,3
E24137,2024-08-16,False,Solicitud de documentos,Media,750,5,A205,2,False,5,54,2
E24138,2024-01-11,True,Información general,Baja,1012,841,A165,2,True,1,84,5
E24139,2024-09-07,True,Consulta de trámites,Media,1483,979,A170,2,True,3,34,2
E24140,2023-04-15,False,Consulta de trámites,Media,1325,741,A061,3,True,5,70,3
E24141,2024-12-06,False,Consulta de matrícula,Alta,1938,1897,A019,2,True,3,56,3
E24142,2023-09-27,True,Consulta de trámites,Alta,1361,1274,A146,2,True,5,52,3
E24143,2023-12-01,True,Queja,Media,1476,373,A093,1,True,1,47,3
E24144,2024-10-20,False,Consulta de matrícula,Media,969,210,A375,2,False,5,54,2
E24145,2024-11-22,True,Información general,Media,1552,998,A489,2,True,5,22,2
E24146,2023-03-30,True,Solicitud de documentos,Alta,847,775,A014,2,True,2,54,3
E24147,2024-12-15,True,Queja,Alta,1460,735,A246,2,True,4,47,2
E24148,2023-04-12,True,Consulta de matrícula,Media,831,5,A086,2,False,2,62,3
E24149,2023-06-28,True,Consulta de matrícula,Media,1686,729,A167,2,True,4,26,2
E24150,2023-06-17,True,Información general,Media,1258,423,A234,3,True,4,78,4
E24151,2023-12-24,False,Solicitud de documentos,Media,742,5,A094,3,True,1,60,4
E24152,2024-09-27,False,Queja,Alta,1378,991,A237,2,True,5,42,2
E24153,2024-01-09,False,Consulta de matrícula,Alta,768,5,A053,3,True,3,62,3
E24154,2023-03-03,False,Consulta de trámites,Media,1423,877,A252,1,False,5,26,1
E24155,2023-11-18,False,Consulta de matrícula,Baja,1176,225,A165,1,True,4,50,3
E24156,2024-04-07,False,Información general,Media,1484,312,A246,2,True,4,60,3
E24157,2023-04-04,True,Solicitud de documentos,Media,1091,426,A226,2,False,1,114,5
E24158,2023-01-16,True,Solicitud de documentos,Alta,633,5,A052,3,True,2,107,5
E24159,2024-11-13,False,Queja,Baja,1898,1783,A467,1,True,4,41,2
E24160,2024-06-17,False,Información general,Media,1334,1225,A361,2,True,4,57,2
E24161,2024-11-10,False,Queja,Media,1191,182,A055,1,True,2,75,4
E24162,2024-04-24,True,Información general,Baja,1116,281,A060,3,True,3,41,3
E24163,2023-11-16,True,Información general,Media,1777,801,A321,2,True,2,46,3
E24164,2024-05-17,True,Queja,Media,1312,704,A402,2,True,2,53,3
E24165,2024-12-08,True,Queja,Alta,973,74,A388,2,True,2,54,3
E24166,2023-09-25,False,Solicitud de documentos,Baja,1037,593,A027,1,True,4,55,3
E24167,2024-09-10,False,Queja,Media,1366,496,A100,3,False,3,40,3
E24168,2024-05-10,False,Consulta de matrícula,Baja,861,406,A247,1,False,1,90,4
E24169,2024-02-04,False,Consulta de trámites,Media,1200,37,A350,1,False,1,75,3
