id_estudiante,fecha_consulta,derivado,tipo_consulta,urgencia,tiempo_consulta,tiempo_espera,id_asesor,calidad_del_servicio,consulta_resuelta,satisfaccion_estudiante,indice_promotor_neto,puntaje_esfuerzo_cliente,mes_consulta
E27928,2023-01-06,False,Queja,Media,2104,150,A182,3,True,1,-32,4,enero
E27929,2024-07-20,False,Solicitud de documentos,Media,1363,185,A313,1,True,5,49,1,julio
E27930,2023-07-26,False,Consulta de trámites,Media,953,8,A088,2,True,2,-42,5,julio
E27931,2023-04-22,True,Consulta de trámites,Media,1505,190,A259,3,True,1,43,5,abril
E27932,2023-02-25,False,Información general,Baja,868,343,A051,3,True,3,-30,3,febrero
E27933,2023-07-03,False,Consulta de trámites,Media,3116,482,A222,3,True,3,-46,1,julio
E27934,2024-11-14,True,Consulta de matrícula,Media,2054,920,A330,1,True,4,-77,4,noviembre
E27935,2024-01-26,True,Consulta de matrícula,Baja,1338,968,A193,2,True,3,-82,4,enero
E27936,2024-09-02,False,Consulta de matrícula,Media,772,95,A456,3,True,5,-24,3,septiembre
E27937,2024-01-07,True,Consulta de trámites,Alta,2278,1127,A251,1,True,4,62,2,enero
E27938,2024-12-20,True,Queja,Media,1969,911,A180,3,True,1,-99,2,diciembre
E27939,2024-08-28,True,Solicitud de documentos,Media,3294,1116,A229,1,True,4,47,1,agosto
E27940,2023-09-23,False,Consulta de matrícula,Baja,3263,483,A361,3,True,2,61,1,septiembre
E27941,2023-07-28,False,Consulta de matrícula,Alta,2075,562,A293,3,True,3,-94,3,julio
E27942,2023-01-30,True,Consulta de matrícula,Media,2572,1118,A391,3,False,3,-8,5,enero
E27943,2024-05-17,True,Información general,Media,1319,495,A043,2,True,3,-35,2,mayo
E27944,2024-08-29,False,Información general,Media,2968,919,A057,1,True,5,-81,3,agosto
E27945,2024-07-11,False,Consulta de matrícula,Alta,2694,928,A215,1,True,1,28,5,julio
E27946,2023-04-11,True,Consulta de matrícula,Media,845,700,A246,1,True,1,32,1,abril
E27947,2024-08-31,False,Información general,Media,3171,976,A022,1,True,5,59,3,agosto
E27948,2023-10-09,False,Solicitud de documentos,Media,2998,808,A490,1,True,4,0,1,octubre
E27949,2024-11-20,True,Queja,Baja,1257,393,A073,2,True,3,94,5,noviembre
E27950,2023-04-22,True,Solicitud de documentos,Media,1925,628,A043,3,True,1,61,1,abril
E27951,2023-03-16,False,Queja,Baja,1412,309,A128,2,True,2,-15,1,marzo
E27952,2023-12-19,False,Consulta de trámites,Media,2155,293,A063,3,True,1,-100,2,diciembre
E27953,2023-05-05,False,Consulta de trámites,Media,2472,363,A286,1,True,1,88,5,mayo
E27954,2024-03-05,True,Solicitud de documentos,Media,1833,359,A312,3,True,5,-96,5,marzo
E27955,2024-05-24,True,Información general,Media,1776,310,A192,3,True,3,-43,2,mayo
E27956,2023-01-19,True,Consulta de matrícula,Media,2759,1103,A401,3,True,3,13,2,enero
E27957,2023-05-08,True,Consulta de trámites,Media,2297,413,A473,3,True,1,-49,5,mayo
E27958,2023-04-08,False,Información general,Baja,3154,1070,A362,3,False,2,65,1,abril
E27959,2023-11-16,True,Información general,Media,752,211,A091,2,False,5,37,4,noviembre
E27960,2024-05-13,True,Queja,Media,2634,185,A077,1,True,2,61,4,mayo
E27961,2024-04-30,False,Consulta de trámites,Alta,1152,179,A470,2,False,1,-68,4,abril
E27962,2024-12-06,True,Solicitud de documentos,Media,3124,179,A067,1,True,3,-66,4,diciembre
E27963,2024-02-22,False,Información general,Media,3033,919,A029,3,True,3,-32,4,febrero
E27964,2023-08-24,True,Solicitud de documentos,Media,1133,1061,A179,1,True,5,33,4,agosto
E27965,2023-12-09,False,Solicitud de documentos,Media,770,514,A477,3,True,3,-3,3,diciembre
E27966,2024-08-01,False,Consulta de trámites,Media,2649,125,A348,3,True,4,-11,2,agosto
E27967,2023-10-20,False,Solicitud de documentos,Alta,1074,463,A214,3,True,2,27,2,octubre
E27968,2023-04-17,True,Solicitud de documentos,Media,3269,295,A345,2,False,3,93,5,abril
E27969,2024-02-03,False,Consulta de matrícula,Baja,286,158,A266,3,False,4,66,1,febrero
E27970,2023-03-30,True,Solicitud de documentos,Media,1809,878,A077,2,True,5,4,5,marzo
E27971,2024-07-20,True,Consulta de matrícula,Media,258,258,A240,2,True,3,-39,1,julio
E27972,2024-01-23,True,Consulta de trámites,Media,1974,898,A333,3,True,1,14,2,enero
E27973,2024-09-12,True,Solicitud de documentos,Alta,3117,250,A399,2,False,3,-21,4,septiembre
E27974,2023-05-11,True,Información general,Baja,2075,860,A500,2,True,4,46,1,mayo
E27975,2024-03-30,True,Solicitud de documentos,Media,1342,698,A229,2,True,2,-75,5,marzo
E27976,2024-10-19,False,Consulta de matrícula,Media,3062,1044,A341,3,True,1,38,5,octubre
E27977,2023-10-26,False,Información general,Media,1075,778,A170,3,True,1,99,2,octubre
E27978,2024-09-15,True,Consulta de trámites,Alta,3296,700,A095,3,True,1,-37,1,septiembre
E27979,2024-11-10,True,Queja,Baja,1512,380,A318,2,True,1,37,3,noviembre
E27980,2023-11-05,True,Queja,Media,584,178,A445,1,True,2,-21,5,noviembre
E27981,2023-02-03,True,Consulta de matrícula,Media,92,92,A168,2,True,5,-14,4,febrero
E27982,2023-10-07,True,Consulta de trámites,Media,930,435,A093,1,False,2,47,4,octubre
E27983,2024-06-24,False,Consulta de trámites,Baja,1417,784,A393,3,True,5,-26,1,junio
E27984,2024-07-07,False,Solicitud de documentos,Media,1347,228,A458,3,True,3,83,1,julio
E27985,2023-08-01,True,Queja,Baja,2770,432,A238,1,True,5,91,3,agosto
E27986,2023-09-08,True,Solicitud de documentos,Media,2733,938,A349,1,True,2,-75,2,septiembre
E27987,2023-04-03,False,Consulta de trámites,Baja,1789,940,A128,2,True,1,48,2,abril
E27988,2024-12-17,True,Consulta de matrícula,Media,634,634,A165,3,True,3,13,1,diciembre
E27989,2023-10-07,True,Consulta de matrícula,Baja,1635,541,A135,1,True,4,-49,1,octubre
E27990,2023-05-23,True,Información general,Baja,1523,1159,A081,2,True,1,86,2,mayo
E27991,2023-03-05,False,Consulta de matrícula,Alta,3046,389,A059,3,False,4,0,2,marzo
E27992,2023-03-29,False,Queja,Baja,2471,480,A067,2,False,5,-43,5,marzo
E27993,2024-08-11,True,Información general,Media,2516,1166,A151,2,True,1,-71,2,agosto
E27994,2024-06-28,False,Queja,Media,1562,310,A293,1,False,4,47,4,junio
E27995,2023-07-10,False,Solicitud de documentos,Alta,1548,466,A250,2,True,4,-57,3,julio
E27996,2024-10-22,True,Solicitud de documentos,Baja,388,388,A071,1,False,2,-31,4,octubre
E27997,2023-10-16,False,Consulta de matrícula,Media,369,369,A152,2,True,1,25,5,octubre
E27998,2023-04-29,False,Información general,Baja,1890,197,A026,1,True,1,-52,4,abril
E27999,2024-06-11,False,Queja,Media,868,868,A238,2,True,2,7,5,junio
E28000,2024-12-13,False,Queja,Media,389,389,A195,2,True,2,38,5,diciembre
E28001,2023-01-14,False,Consulta de trámites,Media,853,853,A152,2,True,5,-1,3,enero
E28002,2023-02-10,False,Consulta de matrícula,Baja,1515,899,A327,1,True,5,-17,1,febrero
E28003,2023-11-28,True,Solicitud de documentos,Media,3414,630,A340,2,False,2,81,2,noviembre
E28004,2023-04-13,True,Consulta de trámites,Media,1708,665,A080,3,False,4,-18,5,abril
E28005,2023-02-05,True,Solicitud de documentos,Baja,3054,969,A132,1,True,3,-52,4,febrero
E28006,2024-12-19,False,Solicitud de documentos,Media,1435,194,A473,2,True,4,81,4,diciembre
E28007,2023-02-10,True,Queja,Media,2289,876,A208,3,False,4,-9,3,febrero
E28008,2024-06-07,False,Solicitud de documentos,Media,3117,113,A454,1,True,2,-58,3,junio
E28009,2024-03-05,False,Información general,Alta,1714,512,A002,2,True,4,-76,5,marzo
E28010,2024-02-13,True,Solicitud de documentos,Media,1896,646,A094,1,False,5,42,4,febrero
E28011,2024-06-24,False,Información general,Media,3169,297,A358,1,True,1,-78,4,junio
E28012,2024-11-15,True,Solicitud de documentos,Media,1718,982,A201,2,True,3,92,3,noviembre
E28013,2024-08-12,False,Consulta de trámites,Media,2911,985,A041,3,True,5,-5,5,agosto
E28014,2023-09-12,True,Queja,Baja,1375,460,A332,1,True,4,-72,5,septiembre
E28015,2024-10-19,True,Consulta de trámites,Media,636,636,A012,2,True,3,62,1,octubre
E28016,2023-05-15,True,Queja,Alta,332,109,A369,2,True,4,-38,1,mayo
E28017,2023-11-12,True,Consulta de trámites,Media,229,229,A412,1,True,5,6,5,noviembre
E28018,2023-07-18,False,Consulta de matrícula,Media,2189,134,A241,1,True,1,-44,5,julio
E28019,2023-01-06,True,Solicitud de documentos,Alta,357,357,A215,3,True,2,-50,2,enero
E28020,2024-03-17,False,Solicitud de documentos,Media,1698,501,A305,3,True,4,82,2,marzo
E28021,2023-11-07,True,Consulta de matrícula,Media,1416,400,A037,3,False,2,-91,4,noviembre
E28022,2024-09-24,True,Consulta de matrícula,Media,2786,541,A481,1,True,3,78,2,septiembre
E28023,2024-11-25,True,Información general,Media,453,453,A391,2,False,2,-93,2,noviembre
E28024,2023-12-25,False,Consulta de trámites,Media,2755,18,A304,1,True,4,-1,4,diciembre
E28025,2024-03-20,True,Solicitud de documentos,Baja,356,356,A455,1,False,5,-89,1,marzo
E28026,2024-07-10,True,Información general,Baja,303,303,A164,1,True,5,-34,3,julio
E28027,2024-12-26,False,Solicitud de documentos,Media,566,566,A297,1,False,4,30,1,diciembre
E28028,2023-11-14,True,Consulta de matrícula,Media,608,608,A459,3,True,5,-26,5,noviembre
E28029,2024-11-25,False,Información general,Baja,1142,307,A112,2,True,2,-82,5,noviembre
E28030,2024-01-07,True,Información general,Media,434,434,A470,3,False,4,81,2,enero
E28031,2024-04-07,True,Información general,Media,124,30,A002,2,False,1,-89,4,abril
E28032,2024-07-27,True,Consulta de trámites,Baja,1931,733,A472,3,True,4,63,2,julio
E28033,2024-09-12,False,Información general,Baja,3406,533,A146,1,True,4,61,4,septiembre
E28034,2024-10-14,True,Solicitud de documentos,Media,1479,525,A337,3,True,1,-34,1,octubre
E28035,2024-02-16,True,Consulta de trámites,Media,621,621,A012,1,True,5,14,3,febrero
E28036,2024-01-31,True,Solicitud de documentos,Media,337,337,A374,2,True,4,-14,1,enero
E28037,2023-07-30,False,Información general,Alta,349,349,A402,3,True,5,-47,2,julio
E28038,2023-03-03,False,Información general,Media,2931,746,A117,3,True,1,-64,2,marzo
E28039,2024-04-06,False,Solicitud de documentos,Media,1168,1071,A181,1,True,2,-47,1,abril
E28040,2024-03-28,False,Queja,Media,1178,358,A253,1,True,3,-80,2,marzo
E28041,2024-07-18,False,Información general,Baja,2810,606,A387,1,True,3,98,5,julio
E28042,2023-02-06,False,Información general,Media,1769,914,A149,2,True,1,-50,3,febrero
E28043,2024-05-23,True,Consulta de trámites,Media,1683,316,A420,1,True,2,-54,5,mayo
E28044,2024-10-30,True,Solicitud de documentos,Media,459,459,A182,2,True,5,88,5,octubre
E28045,2024-01-21,True,Información general,Media,1096,848,A008,3,True,5,97,1,enero
E28046,2023-08-14,True,Solicitud de documentos,Media,860,588,A326,3,True,1,-91,5,agosto
E28047,2024-03-22,True,Consulta de trámites,Media,414,414,A162,2,True,3,-66,5,marzo
E28048,2024-10-08,False,Solicitud de documentos,Media,1719,853,A344,2,False,5,41,3,octubre
E28049,2023-11-23,False,Solicitud de documentos,Baja,743,32,A018,1,True,3,1,3,noviembre
E28050,2024-04-22,False,Consulta de trámites,Baja,3100,874,A115,1,True,1,27,2,abril
E28051,2023-06-08,True,Información general,Media,118,118,A174,2,True,3,74,5,junio
E28052,2023-01-16,False,Solicitud de documentos,Media,1697,45,A056,1,True,3,87,4,enero
E28053,2023-09-06,True,Queja,Alta,2137,890,A144,2,False,4,32,4,septiembre
E28054,2024-05-29,False,Información general,Alta,1352,947,A146,3,True,4,-99,1,mayo
E28055,2024-06-06,True,Consulta de trámites,Baja,613,613,A013,3,True,4,94,3,junio
E28056,2023-03-23,False,Consulta de matrícula,Alta,1316,889,A202,3,True,5,39,4,marzo
E28057,2024-01-15,True,Queja,Baja,2467,134,A243,2,True,1,-64,3,enero
E28058,2024-04-18,False,Información general,Media,1991,990,A412,3,True,1,-73,1,abril
E28059,2024-05-25,True,Consulta de trámites,Media,457,22,A130,1,True,3,-63,5,mayo
E28060,2023-03-19,False,Queja,Media,2738,305,A126,3,True,4,43,2,marzo
E28061,2024-03-17,True,Información general,Media,3103,1090,A029,3,True,5,23,3,marzo
E28062,2024-12-15,True,Consulta de matrícula,Media,3498,937,A043,2,True,1,-86,2,diciembre
E28063,2024-05-23,True,Información general,Alta,1597,703,A048,1,True,5,-14,5,mayo
E28064,2023-03-05,True,Consulta de matrícula,Alta,1770,163,A335,3,False,1,52,2,marzo
E28065,2023-12-05,False,Consulta de matrícula,Baja,1594,680,A279,2,True,1,-60,2,diciembre
E28066,2023-02-09,False,Solicitud de documentos,Media,2210,231,A241,2,True,3,-5,1,febrero
E28067,2024-06-23,False,Consulta de trámites,Baja,659,311,A010,3,False,1,91,3,junio
E28068,2024-01-26,True,Solicitud de documentos,Media,2935,147,A230,1,True,2,56,1,enero
E28069,2024-12-09,False,Consulta de matrícula,Media,1027,564,A239,2,False,2,92,5,diciembre
E28070,2024-02-20,True,Consulta de trámites,Baja,3453,26,A191,3,True,3,3,5,febrero
E28071,2023-05-03,False,Consulta de trámites,Media,2543,597,A243,1,True,5,93,2,mayo
E28072,2023-08-04,True,Consulta de trámites,Alta,2606,732,A449,1,True,4,33,1,agosto
E28073,2024-03-23,False,Queja,Alta,428,24,A092,3,True,2,22,1,marzo
E28074,2024-05-04,True,Información general,Baja,3545,363,A044,2,True,3,-99,4,mayo
E28075,2024-04-23,True,Consulta de matrícula,Media,2828,1113,A045,3,False,1,-54,5,abril
E28076,2023-01-09,False,Consulta de trámites,Media,2017,1144,A391,1,True,4,32,4,enero
E28077,2024-04-24,False,Queja,Alta,742,300,A162,2,False,2,9,3,abril
E28078,2024-02-04,False,Queja,Media,1993,441,A405,3,True,1,-57,3,febrero
E28079,2023-12-03,True,Consulta de matrícula,Media,2571,319,A316,3,True,1,41,2,diciembre
E28080,2024-05-14,True,Solicitud de documentos,Media,2366,719,A446,1,True,1,-87,4,mayo
E28081,2024-07-16,True,Queja,Media,1319,1033,A487,3,True,4,8,4,julio
E28082,2023-02-18,False,Consulta de matrícula,Baja,204,204,A246,2,False,5,0,3,febrero
E28083,2024-10-20,True,Queja,Media,392,343,A408,2,True,5,-42,5,octubre
E28084,2024-12-27,False,Consulta de matrícula,Media,2629,984,A334,2,True,4,12,3,diciembre
E28085,2023-12-24,True,Consulta de trámites,Media,1938,214,A037,3,True,2,70,4,diciembre
E28086,2023-04-15,False,Solicitud de documentos,Media,614,504,A244,1,True,1,86,5,abril
E28087,2023-02-21,True,Queja,Media,1075,1075,A332,2,True,2,-37,5,febrero
E28088,2024-03-18,True,Queja,Media,2103,1035,A336,2,True,5,-29,2,marzo
E28089,2024-12-04,False,Queja,Media,1344,153,A262,2,False,4,87,1,diciembre
E28090,2024-09-16,True,Información general,Media,2622,122,A157,1,True,3,67,4,septiembre
E28091,2023-11-30,True,Información general,Baja,551,42,A375,1,True,5,-52,5,noviembre
E28092,2024-02-07,False,Consulta de trámites,Media,1475,316,A299,1,False,1,88,3,febrero
E28093,2023-10-17,True,Queja,Media,1688,206,A093,1,True,4,5,5,octubre
E28094,2024-02-28,False,Solicitud de documentos,Baja,2992,950,A444,1,False,3,22,3,febrero
E28095,2024-04-05,False,Información general,Media,225,225,A195,3,False,5,80,4,abril
E28096,2023-01-22,True,Consulta de matrícula,Media,880,316,A321,1,True,5,7,1,enero
E28097,2024-10-31,True,Consulta de matrícula,Media,3236,1130,A363,2,False,1,47,4,octubre
E28098,2023-11-18,True,Consulta de matrícula,Baja,1705,994,A243,3,True,2,-9,3,noviembre
E28099,2024-06-22,False,Consulta de trámites,Media,632,632,A120,1,False,3,-31,5,junio
E28100,2023-04-28,True,Queja,Media,3517,772,A389,2,True,1,-42,2,abril
E28101,2024-05-17,False,Queja,Media,1494,542,A483,1,False,4,41,5,mayo
E28102,2023-01-22,True,Información general,Media,1650,295,A318,2,True,5,-31,3,enero
E28103,2023-05-10,True,Consulta de matrícula,Baja,339,339,A209,2,True,2,-41,3,mayo
E28104,2023-11-23,False,Consulta de trámites,Baja,2416,1043,A203,3,False,2,-56,4,noviembre
E28105,2023-08-07,True,Solicitud de documentos,Alta,144,144,A214,1,False,2,-93,2,agosto
E28106,2023-08-28,True,Queja,Media,3089,325,A328,2,False,3,71,5,agosto
E28107,2023-07-17,True,Queja,Media,1426,1090,A119,1,True,1,-95,2,julio
E28108,2024-09-28,True,Consulta de trámites,Baja,1387,735,A170,1,True,4,60,2,septiembre
E28109,2024-07-29,True,Información general,Alta,1090,969,A128,2,True,1,10,1,julio
E28110,2023-07-11,False,Consulta de trámites,Baja,1359,315,A282,1,True,5,3,4,julio
E28111,2023-07-27,True,Información general,Media,2458,477,A443,3,True,2,89,5,julio
E28112,2023-04-24,False,Queja,Baja,934,724,A468,3,True,5,-77,2,abril
E28113,2023-11-03,True,Información general,Media,1442,441,A499,3,True,2,6,2,noviembre
E28114,2023-08-03,True,Información general,Baja,3155,401,A195,2,True,2,87,4,agosto
E28115,2023-01-09,False,Información general,Media,589,395,A034,1,False,1,-9,5,enero
E28116,2023-09-04,True,Información general,Media,294,273,A326,2,False,1,63,5,septiembre
E28117,2024-07-29,True,Consulta de matrícula,Baja,2769,1173,A476,2,True,5,74,3,julio
E28118,2023-11-05,False,Consulta de matrícula,Baja,264,31,A178,1,False,3,-40,2,noviembre
E28119,2023-03-30,False,Consulta de matrícula,Media,2107,385,A301,3,True,2,12,1,marzo
E28120,2023-07-31,True,Consulta de matrícula,Media,363,363,A359,1,True,3,-16,1,julio
E28121,2023-03-17,False,Consulta de trámites,Media,3289,819,A407,1,True,5,-15,4,marzo
E28122,2024-09-17,False,Solicitud de documentos,Alta,1312,256,A252,2,True,5,34,1,septiembre
E28123,2023-02-09,False,Información general,Alta,1745,854,A283,3,True,1,74,3,febrero
E28124,2023-12-31,False,Consulta de trámites,Media,2229,403,A297,3,True,5,-22,2,diciembre
E28125,2023-04-04,True,Consulta de matrícula,Alta,1721,889,A051,3,True,1,-96,3,abril
E28126,2024-03-08,True,Información general,Alta,2756,523,A298,2,False,4,-63,2,marzo
E28127,2023-02-14,False,Solicitud de documentos,Alta,872,389,A067,1,True,3,10,1,febrero
E28128,2024-01-06,True,Información general,Media,1262,443,A475,1,True,2,-76,4,enero
E28129,2024-02-04,False,Queja,Media,3183,406,A416,3,True,1,24,2,febrero
E28130,2024-09-08,True,Queja,Media,1552,819,A205,3,True,3,-92,3,septiembre
E28131,2023-07-09,True,Consulta de trámites,Media,750,658,A213,1,False,4,-34,2,julio
E28132,2023-09-07,False,Solicitud de documentos,Media,694,40,A276,2,True,5,-34,3,septiembre
E28133,2024-04-10,False,Consulta de trámites,Baja,3462,1012,A050,3,True,3,-39,3,abril
E28134,2023-06-30,True,Información general,Media,2347,849,A092,3,True,2,-77,5,junio
E28135,2023-07-13,True,Solicitud de documentos,Media,498,356,A015,3,True,4,61,4,julio
E28136,2024-01-31,True,Consulta de trámites,Media,296,283,A133,2,True,4,27,5,enero
E28137,2023-08-01,False,Información general,Media,1740,156,A208,1,True,5,-85,1,agosto
E28138,2024-07-27,True,Consulta de matrícula,Media,2360,960,A001,2,True,5,7,2,julio
E28139,2023-01-10,False,Información general,Baja,2081,58,A498,1,True,1,4,3,enero
E28140,2024-10-14,False,Consulta de trámites,Baja,3024,1000,A141,1,True,4,-44,2,octubre
E28141,2023-06-01,False,Solicitud de documentos,Media,2694,262,A212,2,False,5,83,5,junio
E28142,2023-08-10,True,Solicitud de documentos,Media,2367,96,A266,2,True,3,-92,2,agosto
E28143,2023-02-03,False,Consulta de matrícula,Media,3525,1066,A454,1,True,5,66,2,febrero
E28144,2023-02-15,True,Consulta de trámites,Baja,100,83,A352,2,True,4,-9,3,febrero
E28145,2023-05-26,False,Consulta de matrícula,Baja,1327,469,A141,2,True,1,-81,1,mayo
E28146,2024-06-23,True,Queja,Baja,1561,924,A272,2,True,5,28,3,junio
E28147,2024-10-07,True,Información general,Media,560,560,A139,2,True,3,-73,3,octubre
E28148,2024-12-17,False,Queja,Alta,3244,1153,A003,3,True,2,-53,2,diciembre
E28149,2023-06-14,False,Queja,Baja,1640,627,A361,2,True,2,91,5,junio
E28150,2024-12-11,True,Consulta de matrícula,Baja,2217,252,A315,1,True,3,-39,4,diciembre
E28151,2023-06-18,True,Consulta de matrícula,Media,2880,720,A280,2,True,5,-1,2,junio
E28152,2024-12-02,False,Información general,Baja,577,577,A063,3,True,5,-3,4,diciembre
E28153,2023-02-25,False,Consulta de matrícula,Media,786,786,A099,1,True,2,-40,1,febrero
E28154,2023-01-24,True,Consulta de matrícula,Baja,1295,270,A243,3,True,1,-80,4,enero
E28155,2024-01-09,True,Consulta de matrícula,Baja,2473,856,A021,1,True,2,-28,1,enero
E28156,2023-11-24,False,Consulta de matrícula,Alta,1197,1150,A053,3,False,3,6,1,noviembre
E28157,2024-09-08,True,Consulta de matrícula,Media,1049,921,A095,3,True,1,-26,2,septiembre
E28158,2024-05-14,False,Queja,Alta,3321,1068,A152,3,True,3,-50,5,mayo
E28159,2023-04-23,False,Queja,Media,201,201,A292,2,True,2,-80,1,abril
E28160,2023-03-04,False,Información general,Media,772,349,A292,1,True,2,-46,3,marzo
E28161,2024-05-20,False,Solicitud de documentos,Media,1353,298,A329,1,True,1,-64,4,mayo
E28162,2023-09-09,True,Información general,Baja,961,824,A148,1,False,5,-25,4,septiembre
E28163,2024-06-16,False,Consulta de trámites,Alta,1496,25,A278,2,True,5,59,1,junio
E28164,2024-10-14,False,Información general,Alta,1467,761,A026,3,False,2,-50,4,octubre
E28165,2024-04-08,True,Información general,Baja,3117,1134,A098,2,False,5,-47,3,abril
E28166,2024-12-06,True,Consulta de matrícula,Media,2702,1029,A069,2,False,3,67,2,diciembre
E28167,2024-01-14,False,Consulta de matrícula,Alta,625,625,A210,2,True,3,95,5,enero
E28168,2023-01-29,False,Consulta de matrícula,Media,1062,1062,A036,1,True,5,56,3,enero
E28169,2024-02-21,False,Solicitud de documentos,Alta,154,154,A169,2,True,1,34,2,febrero
E28170,2024-03-31,False,Consulta de matrícula,Alta,75,75,A225,3,True,3,-70,5,marzo
E28171,2024-07-13,False,Consulta de trámites,Media,930,156,A464,1,True,3,-68,5,julio
E28172,2024-12-21,False,Queja,Alta,1788,1013,A249,2,True,3,18,3,diciembre
E28173,2023-01-21,True,Consulta de trámites,Baja,1327,380,A326,2,True,3,-70,4,enero
E28174,2023-04-27,True,Solicitud de documentos,Media,3529,1195,A271,1,True,2,91,4,abril
E28175,2023-07-17,False,Consulta de matrícula,Media,1267,900,A479,2,True,3,95,1,julio
E28176,2024-07-26,True,Información general,Baja,1860,167,A276,2,True,1,44,2,julio
E28177,2024-11-04,True,Queja,Baja,863,644,A113,2,True,4,72,4,noviembre
E28178,2023-07-14,False,Solicitud de documentos,Alta,663,439,A390,3,True,3,-79,2,julio
E28179,2023-03-15,True,Consulta de trámites,Alta,1551,875,A070,1,True,1,-46,1,marzo
E28180,2023-12-07,True,Consulta de matrícula,Media,1495,1093,A373,3,True,3,44,3,diciembre
E28181,2023-03-19,False,Solicitud de documentos,Media,3424,773,A036,3,True,1,-51,3,marzo
E28182,2023-10-30,False,Solicitud de documentos,Alta,1913,300,A396,2,True,4,26,4,octubre
E28183,2023-12-15,False,Información general,Media,2920,449,A473,3,True,1,47,4,diciembre
E28184,2024-05-19,True,Información general,Baja,615,615,A424,2,False,5,-19,5,mayo
E28185,2023-06-21,False,Información general,Baja,1137,748,A133,1,True,3,46,4,junio
E28186,2023-05-24,True,Consulta de trámites,Media,636,37,A490,3,True,5,-30,1,mayo
E28187,2023-08-21,False,Información general,Media,2002,724,A099,3,True,3,35,1,agosto
E28188,2023-10-09,False,Solicitud de documentos,Media,1616,290,A169,1,False,3,-30,3,octubre
E28189,2023-02-07,False,Solicitud de documentos,Alta,458,458,A128,2,True,5,-84,4,febrero
E28190,2024-04-03,False,Solicitud de documentos,Media,2509,189,A474,2,True,3,-51,2,abril
E28191,2024-05-29,True,Queja,Alta,1809,540,A074,3,False,1,28,5,mayo
E28192,2024-05-11,True,Queja,Media,660,660,A286,1,True,1,10,2,mayo
E28193,2024-07-27,False,Consulta de trámites,Media,947,947,A482,1,True,4,66,3,julio
E28194,2024-10-11,True,Información general,Media,1135,87,A416,3,True,5,-100,3,octubre
E28195,2023-08-10,False,Solicitud de documentos,Media,1065,473,A187,2,True,4,15,4,agosto
E28196,2024-05-05,False,Información general,Baja,2284,146,A488,3,True,4,-15,2,mayo
E28197,2023-09-20,True,Solicitud de documentos,Baja,3028,232,A471,3,False,1,-65,1,septiembre
E28198,2023-12-29,True,Queja,Media,2431,210,A092,1,False,4,-86,4,diciembre
E28199,2024-09-21,False,Solicitud de documentos,Media,74,74,A364,3,True,3,-40,5,septiembre
E28200,2023-08-02,False,Consulta de trámites,Baja,2681,610,A123,2,True,5,-19,2,agosto
E28201,2024-04-10,False,Consulta de matrícula,Alta,1500,378,A212,3,True,4,-46,4,abril
E28202,2024-03-04,True,Solicitud de documentos,Media,221,221,A444,2,True,4,73,5,marzo
E28203,2024-07-04,False,Consulta de trámites,Alta,713,713,A049,2,True,5,80,5,julio
E28204,2024-01-26,False,Queja,Media,3481,117,A047,1,True,5,-62,2,enero
E28205,2023-03-23,False,Queja,Baja,2816,854,A194,3,True,4,-66,1,marzo
E28206,2023-12-18,False,Consulta de matrícula,Media,1454,132,A237,2,False,3,-28,3,diciembre
E28207,2024-05-04,False,Información general,Alta,3075,291,A467,1,True,2,29,2,mayo
E28208,2024-05-08,False,Información general,Media,3418,862,A498,3,True,5,13,5,mayo
E28209,2023-03-05,True,Solicitud de documentos,Media,2999,112,A100,1,True,4,78,1,marzo
E28210,2023-03-02,False,Queja,Baja,2490,491,A209,2,True,3,-64,4,marzo
E28211,2023-01-23,False,Consulta de trámites,Alta,785,785,A339,1,False,2,-15,5,enero
E28212,2023-01-08,True,Consulta de matrícula,Alta,1142,1141,A327,3,True,4,10,1,enero
E28213,2024-11-03,True,Información general,Media,3105,1009,A247,1,True,2,-10,2,noviembre
E28214,2024-05-08,False,Solicitud de documentos,Alta,3000,877,A008,1,False,4,-32,5,mayo
E28215,2023-02-28,True,Solicitud de documentos,Baja,1607,378,A397,3,True,3,-5,2,febrero
E28216,2023-03-26,False,Queja,Media,243,243,A457,1,True,1,-97,2,marzo
E28217,2024-06-30,True,Consulta de trámites,Media,181,181,A154,3,False,3,-35,3,junio
E28218,2024-02-02,True,Consulta de trámites,Baja,2096,209,A377,3,True,3,-92,3,febrero
E28219,2024-12-30,False,Información general,Media,2118,713,A450,2,True,1,55,1,diciembre
E28220,2023-11-18,True,Solicitud de documentos,Media,1776,1164,A018,2,True,3,-16,1,noviembre
E28221,2024-08-10,False,Queja,Media,524,221,A204,2,True,1,23,5,agosto
E28222,2023-06-09,True,Consulta de trámites,Media,390,319,A061,1,True,5,-76,2,junio
E28223,2024-05-26,False,Solicitud de documentos,Media,2218,1181,A029,2,True,2,-34,2,mayo
E28224,2023-07-08,True,Consulta de trámites,Baja,2143,847,A173,1,True,5,-56,1,julio
E28225,2024-12-28,False,Consulta de matrícula,Baja,1912,403,A063,3,True,5,54,5,diciembre
E28226,2024-09-24,False,Consulta de trámites,Alta,2141,145,A359,2,True,4,52,1,septiembre
E28227,2023-10-25,False,Consulta de trámites,Baja,2533,1081,A166,3,True,2,-66,3,octubre
